PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,HSN Code,GST Tax Type Code,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,Total,Purchase Order Status,Rejection Reason,Updated
RAJS-PO-08112023,2023-11-08 22:19:24,Manual,kajal.maharana@marketingking.online,2023-12-01 17:28:04,2023-11-18,MTOBSF,4006BROWNSIZE8,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4006BROWNSIZE8,5,5,0,0,47,0.0000,0.0000,MKOPL_FC,375.00,1875.00,0.00,225.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2100.00,APPROVED,,2023-12-01 17:28:04
RAJS-PO-08112023,2023-11-08 22:19:24,Manual,kajal.maharana@marketingking.online,2023-12-01 17:28:04,2023-11-18,MTOBSF,4041BLACKSIZE8,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BLACKSIZE8,3,3,0,0,47,0.0000,0.0000,MKOPL_FC,390.00,1170.00,0.00,140.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1310.40,APPROVED,,2023-12-01 17:28:04
RAJS-PO-08112023,2023-11-08 22:19:24,Manual,kajal.maharana@marketingking.online,2023-12-01 17:28:04,2023-11-18,MTOBSF,4041BROWNSIZE8,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BROWNSIZE8,5,5,0,0,47,0.0000,0.0000,MKOPL_FC,390.00,1950.00,0.00,234.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2184.00,APPROVED,,2023-12-01 17:28:04
RAJS-PO-08112023,2023-11-08 22:19:24,Manual,kajal.maharana@marketingking.online,2023-12-01 17:28:04,2023-11-18,MTOBSF,4006BLACKSIZE9,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4006BLACKSIZE9,2,2,0,0,47,0.0000,0.0000,MKOPL_FC,375.00,750.00,0.00,90.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,840.00,APPROVED,,2023-12-01 17:28:04
RAJS-PO-08112023,2023-11-08 22:19:24,Manual,kajal.maharana@marketingking.online,2023-12-01 17:28:04,2023-11-18,MTOBSF,4041BROWNSIZE9,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BROWNSIZE9,14,14,0,0,47,0.0000,0.0000,MKOPL_FC,390.00,5460.00,0.00,655.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6115.20,APPROVED,,2023-12-01 17:28:04
RAJS-PO-08112023,2023-11-08 22:19:24,Manual,kajal.maharana@marketingking.online,2023-12-01 17:28:04,2023-11-18,MTOBSF,4041TANSIZE9,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041TANSIZE9,2,2,0,0,47,0.0000,0.0000,MKOPL_FC,390.00,780.00,0.00,93.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,873.60,APPROVED,,2023-12-01 17:28:04
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORI,11007008,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,OLIVE-COVERED-SIZE-8,2,2,0,0,47,0.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORI,11007009,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,OLIVE-COVERED-SIZE-9,6,2,0,4,47,66.6667,0.0000,MKOPL_FC,400.00,2400.00,0.00,288.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2688.00,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORI,11007010,Men Sandals,,GST_12,RIST INTERNATIONAL,RIST,OLIVE-COVERED-SIZE-10,2,2,0,0,47,0.0000,0.0000,MKOPL_FC,400.00,800.00,0.00,96.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,896.00,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12049006,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,T-2510-Black-Size6,8,0,0,8,47,100.0000,0.0000,MKOPL_FC,370.00,2960.00,0.00,355.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3315.20,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12049007,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,T-2510-Black-Size7,6,0,0,6,47,100.0000,0.0000,MKOPL_FC,370.00,2220.00,0.00,266.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2486.40,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12049008,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,T-2510-Black-Size8,9,0,0,9,47,100.0000,0.0000,MKOPL_FC,370.00,3330.00,0.00,399.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3729.60,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12049009,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,T-2510-Black-Size9,15,0,0,15,47,100.0000,0.0000,MKOPL_FC,370.00,5550.00,0.00,666.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6216.00,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12049010,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,T-2510-Black-Size10,10,10,0,0,47,0.0000,0.0000,MKOPL_FC,370.00,3700.00,0.00,444.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,4144.00,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12041006,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,R-2022-Brown-Size6,22,0,0,22,47,100.0000,0.0000,MKOPL_FC,370.00,8140.00,0.00,976.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,9116.80,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12041007,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,R-2022-Brown-Size7,60,1,0,59,47,98.3333,0.0000,MKOPL_FC,370.00,22200.00,0.00,2664.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,24864.00,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12041008,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,R-2022-Brown-Size8,87,34,0,53,47,60.9195,0.0000,MKOPL_FC,370.00,32190.00,0.00,3862.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,36052.80,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12041009,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,R-2022-Brown-Size9,107,20,0,87,47,81.3084,0.0000,MKOPL_FC,370.00,39590.00,0.00,4750.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,44340.80,APPROVED,,2023-11-16 11:34:05
RIST-PO-08112023,2023-11-08 22:25:30,Manual,kajal.maharana@marketingking.online,2023-11-16 11:34:05,2023-11-18,MTORRF,12041010,Men Slippers,,GST_12,RIST INTERNATIONAL,RIST,R-2022-Brown-Size10,85,25,0,60,47,70.5882,0.0000,MKOPL_FC,370.00,31450.00,0.00,3774.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,35224.00,APPROVED,,2023-11-16 11:34:05
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17001006,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE6,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17001007,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE7,5,0,0,5,33,100.0000,0.0000,MKOPL_FC,420.00,2100.00,0.00,252.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2352.00,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17001008,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE8,19,0,0,19,33,100.0000,0.0000,MKOPL_FC,420.00,7980.00,0.00,957.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,8937.60,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17001009,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE9,5,0,0,5,33,100.0000,0.0000,MKOPL_FC,420.00,2100.00,0.00,252.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2352.00,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17001010,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE10,16,0,0,16,33,100.0000,0.0000,MKOPL_FC,420.00,6720.00,0.00,806.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,7526.40,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17003006,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE6,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17003009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE9,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17003010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE10,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17005006,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE6,17,0,0,17,33,100.0000,0.0000,MKOPL_FC,420.00,7140.00,0.00,856.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,7996.80,CREATED,,2023-11-22 22:38:32
SSI-PO-08112023,2023-11-22 22:38:32,Manual,kajal.maharana@marketingking.online,,2023-11-18,MTOSSI,17005008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE8,4,0,0,4,33,100.0000,0.0000,MKOPL_FC,420.00,1680.00,0.00,201.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1881.60,CREATED,,2023-11-22 22:38:32
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17001006,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE6,3,0,0,3,33,100.0000,0.0000,MKOPL_FC,420.00,1260.00,0.00,151.20,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1411.20,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17001007,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE7,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17001008,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE8,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17001009,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE9,5,0,0,5,33,100.0000,0.0000,MKOPL_FC,420.00,2100.00,0.00,252.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2352.00,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17001010,Men Slip-On Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8001BRNSIZE10,14,0,0,14,33,100.0000,0.0000,MKOPL_FC,420.00,5880.00,0.00,705.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,6585.60,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17003008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE8,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17003009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE9,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17003010,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8003D.BRNSIZE10,4,0,0,4,33,100.0000,0.0000,MKOPL_FC,420.00,1680.00,0.00,201.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1881.60,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17002009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002TANSIZE9,1,0,0,1,33,100.0000,0.0000,MKOPL_FC,420.00,420.00,0.00,50.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,470.40,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17005008,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE8,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:41:38
SSI-PO9112023,2023-11-22 22:41:38,Manual,kajal.maharana@marketingking.online,,2023-11-25,MTOSSI,17005009,Men Lace-Up Shoes,,GST_12,SHIV SAI INTERNATIONAL,SSI,8002BRNSIZE9,2,0,0,2,33,100.0000,0.0000,MKOPL_FC,420.00,840.00,0.00,100.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,940.80,CREATED,,2023-11-22 22:41:38
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4006TANSIZE10,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4006TANSIZE10,1,1,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,375.00,0.00,45.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,420.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BLACKSIZE10,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BLACKSIZE10,5,5,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,1950.00,0.00,234.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2184.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BROWNSIZE10,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BROWNSIZE10,12,12,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,4680.00,0.00,561.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,5241.60,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041TANSIZE10,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041TANSIZE10,3,1,0,2,45,66.6667,0.0000,MKOPL_FC,390.00,1170.00,0.00,140.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1310.40,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4048BROWNSIZE10,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4048BROWNSIZE10,3,3,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,1125.00,0.00,135.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1260.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BLACKSIZE6,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BLACKSIZE6,1,1,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,390.00,0.00,46.80,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,436.80,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BROWNSIZE6,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BROWNSIZE6,5,5,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,1950.00,0.00,234.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2184.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4048BLACKSIZE6,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4048BLACKSIZE6,1,1,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,375.00,0.00,45.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,420.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4006BLACKSIZE7,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4006BLACKSIZE7,1,1,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,375.00,0.00,45.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,420.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BLACKSIZE7,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BLACKSIZE7,5,5,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,1950.00,0.00,234.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2184.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BROWNSIZE7,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BROWNSIZE7,8,8,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,3120.00,0.00,374.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3494.40,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4048BROWNSIZE7,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4048BROWNSIZE7,5,5,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,1875.00,0.00,225.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2100.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4006BROWNSIZE8,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4006BROWNSIZE8,5,5,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,1875.00,0.00,225.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,2100.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4007BLACKSIZE8,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4007BLACKSIZE8,1,1,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,375.00,0.00,45.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,420.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BLACKSIZE8,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BLACKSIZE8,3,3,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,1170.00,0.00,140.40,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1310.40,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BROWNSIZE8,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BROWNSIZE8,12,12,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,4680.00,0.00,561.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,5241.60,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4048BLACKSIZE8,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4048BLACKSIZE8,2,2,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,750.00,0.00,90.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,840.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4048BROWNSIZE8,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4048BROWNSIZE8,3,3,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,1125.00,0.00,135.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1260.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4006BROWNSIZE9,Men Lace-Up Shoes,64041990,GST_12,RAJ SHOES,RAJS,4006BROWNSIZE9,3,3,0,0,45,0.0000,0.0000,MKOPL_FC,375.00,1125.00,0.00,135.00,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,1260.00,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BLACKSIZE9,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BLACKSIZE9,12,12,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,4680.00,0.00,561.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,5241.60,APPROVED,,2023-12-04 15:22:22
RAJS-PO-9112023,2023-11-10 00:39:09,Manual,kajal.maharana@marketingking.online,2023-12-04 15:22:22,2023-11-25,MTOBSF,4041BROWNSIZE9,Men Slip-On Shoes,64041990,GST_12,RAJ SHOES,RAJS,4041BROWNSIZE9,7,7,0,0,45,0.0000,0.0000,MKOPL_FC,390.00,2730.00,0.00,327.60,0.00,0.00,0.00,0.000,12.000,0.000,0.000,0.000,3057.60,APPROVED,,2023-12-04 15:22:22
